sample_id,video_path,label,crash_ego,weather,timing
TRAIN_1537,./train/TRAIN_1537.mp4,0,0.0,-1,-1
TRAIN_1538,./train/TRAIN_1538.mp4,0,0.0,-1,-1
TRAIN_1539,./train/TRAIN_1539.mp4,0,0.0,-1,-1
TRAIN_1540,./train/TRAIN_1540.mp4,1,2.0,0,0
TRAIN_1541,./train/TRAIN_1541.mp4,1,2.0,0,0
TRAIN_1542,./train/TRAIN_1542.mp4,1,2.0,0,0
TRAIN_1543,./train/TRAIN_1543.mp4,0,0.0,-1,-1
TRAIN_1544,./train/TRAIN_1544.mp4,11,1.0,2,0
TRAIN_1545,./train/TRAIN_1545.mp4,0,0.0,-1,-1
TRAIN_1546,./train/TRAIN_1546.mp4,0,0.0,-1,-1
TRAIN_1547,./train/TRAIN_1547.mp4,0,0.0,-1,-1
TRAIN_1548,./train/TRAIN_1548.mp4,7,1.0,0,0
TRAIN_1549,./train/TRAIN_1549.mp4,0,0.0,-1,-1
TRAIN_1550,./train/TRAIN_1550.mp4,0,0.0,-1,-1
TRAIN_1551,./train/TRAIN_1551.mp4,1,2.0,0,0
TRAIN_1552,./train/TRAIN_1552.mp4,7,1.0,0,0
TRAIN_1553,./train/TRAIN_1553.mp4,7,1.0,0,0
TRAIN_1554,./train/TRAIN_1554.mp4,0,0.0,-1,-1
TRAIN_1555,./train/TRAIN_1555.mp4,2,2.0,0,1
TRAIN_1556,./train/TRAIN_1556.mp4,0,0.0,-1,-1
TRAIN_1557,./train/TRAIN_1557.mp4,0,0.0,-1,-1
TRAIN_1558,./train/TRAIN_1558.mp4,0,0.0,-1,-1
TRAIN_1559,./train/TRAIN_1559.mp4,7,1.0,0,0
TRAIN_1560,./train/TRAIN_1560.mp4,7,1.0,0,0
TRAIN_1561,./train/TRAIN_1561.mp4,5,2.0,2,0
TRAIN_1562,./train/TRAIN_1562.mp4,0,0.0,-1,-1
TRAIN_1563,./train/TRAIN_1563.mp4,3,2.0,1,0
TRAIN_1564,./train/TRAIN_1564.mp4,0,0.0,-1,-1
TRAIN_1565,./train/TRAIN_1565.mp4,0,0.0,-1,-1
TRAIN_1566,./train/TRAIN_1566.mp4,7,1.0,0,0
TRAIN_1567,./train/TRAIN_1567.mp4,0,0.0,-1,-1
TRAIN_1568,./train/TRAIN_1568.mp4,0,0.0,-1,-1
TRAIN_1569,./train/TRAIN_1569.mp4,0,0.0,-1,-1
TRAIN_1570,./train/TRAIN_1570.mp4,0,0.0,-1,-1
TRAIN_1571,./train/TRAIN_1571.mp4,0,0.0,-1,-1
TRAIN_1572,./train/TRAIN_1572.mp4,7,1.0,0,0
TRAIN_1573,./train/TRAIN_1573.mp4,0,0.0,-1,-1
TRAIN_1574,./train/TRAIN_1574.mp4,0,0.0,-1,-1
TRAIN_1575,./train/TRAIN_1575.mp4,0,0.0,-1,-1
TRAIN_1576,./train/TRAIN_1576.mp4,0,0.0,-1,-1
TRAIN_1577,./train/TRAIN_1577.mp4,0,0.0,-1,-1
TRAIN_1578,./train/TRAIN_1578.mp4,0,0.0,-1,-1
TRAIN_1579,./train/TRAIN_1579.mp4,0,0.0,-1,-1
TRAIN_1580,./train/TRAIN_1580.mp4,12,1.0,2,1
TRAIN_1581,./train/TRAIN_1581.mp4,7,1.0,0,0
TRAIN_1582,./train/TRAIN_1582.mp4,0,0.0,-1,-1
TRAIN_1583,./train/TRAIN_1583.mp4,0,0.0,-1,-1
TRAIN_1584,./train/TRAIN_1584.mp4,0,0.0,-1,-1
TRAIN_1585,./train/TRAIN_1585.mp4,0,0.0,-1,-1
TRAIN_1586,./train/TRAIN_1586.mp4,2,2.0,0,1
TRAIN_1587,./train/TRAIN_1587.mp4,0,0.0,-1,-1
TRAIN_1588,./train/TRAIN_1588.mp4,0,0.0,-1,-1
TRAIN_1589,./train/TRAIN_1589.mp4,0,0.0,-1,-1
TRAIN_1590,./train/TRAIN_1590.mp4,7,1.0,0,0
TRAIN_1591,./train/TRAIN_1591.mp4,0,0.0,-1,-1
TRAIN_1592,./train/TRAIN_1592.mp4,0,0.0,-1,-1
TRAIN_1593,./train/TRAIN_1593.mp4,0,0.0,-1,-1
TRAIN_1594,./train/TRAIN_1594.mp4,0,0.0,-1,-1
TRAIN_1595,./train/TRAIN_1595.mp4,0,0.0,-1,-1
TRAIN_1596,./train/TRAIN_1596.mp4,6,2.0,2,1
TRAIN_1597,./train/TRAIN_1597.mp4,0,0.0,-1,-1
TRAIN_1598,./train/TRAIN_1598.mp4,1,2.0,0,0
TRAIN_1599,./train/TRAIN_1599.mp4,0,0.0,-1,-1
TRAIN_1600,./train/TRAIN_1600.mp4,0,0.0,-1,-1
TRAIN_1601,./train/TRAIN_1601.mp4,0,0.0,-1,-1
TRAIN_1602,./train/TRAIN_1602.mp4,0,0.0,-1,-1
TRAIN_1603,./train/TRAIN_1603.mp4,0,0.0,-1,-1
TRAIN_1604,./train/TRAIN_1604.mp4,0,0.0,-1,-1
TRAIN_1605,./train/TRAIN_1605.mp4,1,2.0,0,0
TRAIN_1606,./train/TRAIN_1606.mp4,7,1.0,0,0
TRAIN_1607,./train/TRAIN_1607.mp4,1,2.0,0,0
TRAIN_1608,./train/TRAIN_1608.mp4,5,2.0,2,0
TRAIN_1609,./train/TRAIN_1609.mp4,7,1.0,0,0
TRAIN_1610,./train/TRAIN_1610.mp4,0,0.0,-1,-1
TRAIN_1611,./train/TRAIN_1611.mp4,0,0.0,-1,-1
TRAIN_1612,./train/TRAIN_1612.mp4,0,0.0,-1,-1
TRAIN_1613,./train/TRAIN_1613.mp4,3,2.0,1,0
TRAIN_1614,./train/TRAIN_1614.mp4,0,0.0,-1,-1
TRAIN_1615,./train/TRAIN_1615.mp4,0,0.0,-1,-1
TRAIN_1616,./train/TRAIN_1616.mp4,0,0.0,-1,-1
TRAIN_1617,./train/TRAIN_1617.mp4,1,2.0,0,0
TRAIN_1618,./train/TRAIN_1618.mp4,0,0.0,-1,-1
TRAIN_1619,./train/TRAIN_1619.mp4,1,2.0,0,0
TRAIN_1620,./train/TRAIN_1620.mp4,7,1.0,0,0
TRAIN_1621,./train/TRAIN_1621.mp4,0,0.0,-1,-1
TRAIN_1622,./train/TRAIN_1622.mp4,0,0.0,-1,-1
TRAIN_1623,./train/TRAIN_1623.mp4,0,0.0,-1,-1
TRAIN_1624,./train/TRAIN_1624.mp4,0,0.0,-1,-1
TRAIN_1625,./train/TRAIN_1625.mp4,0,0.0,-1,-1
TRAIN_1626,./train/TRAIN_1626.mp4,3,2.0,1,0
TRAIN_1627,./train/TRAIN_1627.mp4,0,0.0,-1,-1
TRAIN_1628,./train/TRAIN_1628.mp4,0,0.0,-1,-1
TRAIN_1629,./train/TRAIN_1629.mp4,0,0.0,-1,-1
TRAIN_1630,./train/TRAIN_1630.mp4,0,0.0,-1,-1
TRAIN_1631,./train/TRAIN_1631.mp4,0,0.0,-1,-1
TRAIN_1632,./train/TRAIN_1632.mp4,0,0.0,-1,-1
TRAIN_1633,./train/TRAIN_1633.mp4,7,1.0,0,0
TRAIN_1634,./train/TRAIN_1634.mp4,0,0.0,-1,-1
TRAIN_1635,./train/TRAIN_1635.mp4,0,0.0,-1,-1
TRAIN_1636,./train/TRAIN_1636.mp4,7,1.0,0,0
TRAIN_1637,./train/TRAIN_1637.mp4,7,1.0,0,0
TRAIN_1638,./train/TRAIN_1638.mp4,0,0.0,-1,-1
TRAIN_1639,./train/TRAIN_1639.mp4,0,0.0,-1,-1
TRAIN_1640,./train/TRAIN_1640.mp4,0,0.0,-1,-1
TRAIN_1641,./train/TRAIN_1641.mp4,9,1.0,1,0
TRAIN_1642,./train/TRAIN_1642.mp4,2,2.0,0,1
TRAIN_1643,./train/TRAIN_1643.mp4,0,0.0,-1,-1
TRAIN_1644,./train/TRAIN_1644.mp4,1,2.0,0,0
TRAIN_1645,./train/TRAIN_1645.mp4,0,0.0,-1,-1
TRAIN_1646,./train/TRAIN_1646.mp4,0,0.0,-1,-1
TRAIN_1647,./train/TRAIN_1647.mp4,0,0.0,-1,-1
TRAIN_1648,./train/TRAIN_1648.mp4,0,0.0,-1,-1
TRAIN_1649,./train/TRAIN_1649.mp4,3,2.0,1,0
TRAIN_1650,./train/TRAIN_1650.mp4,0,0.0,-1,-1
TRAIN_1651,./train/TRAIN_1651.mp4,7,1.0,0,0
TRAIN_1652,./train/TRAIN_1652.mp4,1,2.0,0,0
TRAIN_1653,./train/TRAIN_1653.mp4,0,0.0,-1,-1
TRAIN_1654,./train/TRAIN_1654.mp4,1,2.0,0,0
TRAIN_1655,./train/TRAIN_1655.mp4,0,0.0,-1,-1
TRAIN_1656,./train/TRAIN_1656.mp4,1,2.0,0,0
TRAIN_1657,./train/TRAIN_1657.mp4,0,0.0,-1,-1
TRAIN_1658,./train/TRAIN_1658.mp4,0,0.0,-1,-1
TRAIN_1659,./train/TRAIN_1659.mp4,8,1.0,0,1
TRAIN_1660,./train/TRAIN_1660.mp4,1,2.0,0,0
TRAIN_1661,./train/TRAIN_1661.mp4,8,1.0,0,1
TRAIN_1662,./train/TRAIN_1662.mp4,0,0.0,-1,-1
TRAIN_1663,./train/TRAIN_1663.mp4,5,2.0,2,0
TRAIN_1664,./train/TRAIN_1664.mp4,0,0.0,-1,-1
TRAIN_1665,./train/TRAIN_1665.mp4,0,0.0,-1,-1
TRAIN_1666,./train/TRAIN_1666.mp4,0,0.0,-1,-1
TRAIN_1667,./train/TRAIN_1667.mp4,0,0.0,-1,-1
TRAIN_1668,./train/TRAIN_1668.mp4,7,1.0,0,0
TRAIN_1669,./train/TRAIN_1669.mp4,0,0.0,-1,-1
TRAIN_1670,./train/TRAIN_1670.mp4,0,0.0,-1,-1
TRAIN_1671,./train/TRAIN_1671.mp4,0,0.0,-1,-1
TRAIN_1672,./train/TRAIN_1672.mp4,7,1.0,0,0
TRAIN_1673,./train/TRAIN_1673.mp4,0,0.0,-1,-1
TRAIN_1674,./train/TRAIN_1674.mp4,1,2.0,0,0
TRAIN_1675,./train/TRAIN_1675.mp4,0,0.0,-1,-1
TRAIN_1676,./train/TRAIN_1676.mp4,7,1.0,0,0
TRAIN_1677,./train/TRAIN_1677.mp4,11,1.0,2,0
TRAIN_1678,./train/TRAIN_1678.mp4,0,0.0,-1,-1
TRAIN_1679,./train/TRAIN_1679.mp4,0,0.0,-1,-1
TRAIN_1680,./train/TRAIN_1680.mp4,0,0.0,-1,-1
TRAIN_1681,./train/TRAIN_1681.mp4,7,1.0,0,0
TRAIN_1682,./train/TRAIN_1682.mp4,0,0.0,-1,-1
TRAIN_1683,./train/TRAIN_1683.mp4,0,0.0,-1,-1
TRAIN_1684,./train/TRAIN_1684.mp4,0,0.0,-1,-1
TRAIN_1685,./train/TRAIN_1685.mp4,0,0.0,-1,-1
TRAIN_1686,./train/TRAIN_1686.mp4,0,0.0,-1,-1
TRAIN_1687,./train/TRAIN_1687.mp4,0,0.0,-1,-1
TRAIN_1688,./train/TRAIN_1688.mp4,0,0.0,-1,-1
TRAIN_1689,./train/TRAIN_1689.mp4,0,0.0,-1,-1
TRAIN_1690,./train/TRAIN_1690.mp4,0,0.0,-1,-1
TRAIN_1691,./train/TRAIN_1691.mp4,0,0.0,-1,-1
TRAIN_1692,./train/TRAIN_1692.mp4,0,0.0,-1,-1
TRAIN_1693,./train/TRAIN_1693.mp4,7,1.0,0,0
TRAIN_1694,./train/TRAIN_1694.mp4,3,2.0,1,0
TRAIN_1695,./train/TRAIN_1695.mp4,11,1.0,2,0
TRAIN_1696,./train/TRAIN_1696.mp4,1,2.0,0,0
TRAIN_1697,./train/TRAIN_1697.mp4,0,0.0,-1,-1
TRAIN_1698,./train/TRAIN_1698.mp4,1,2.0,0,0
TRAIN_1699,./train/TRAIN_1699.mp4,7,1.0,0,0
TRAIN_1700,./train/TRAIN_1700.mp4,0,0.0,-1,-1
TRAIN_1701,./train/TRAIN_1701.mp4,0,0.0,-1,-1
TRAIN_1702,./train/TRAIN_1702.mp4,0,0.0,-1,-1
TRAIN_1703,./train/TRAIN_1703.mp4,1,2.0,0,0
TRAIN_1704,./train/TRAIN_1704.mp4,0,0.0,-1,-1
TRAIN_1705,./train/TRAIN_1705.mp4,7,1.0,0,0
TRAIN_1706,./train/TRAIN_1706.mp4,0,0.0,-1,-1
TRAIN_1707,./train/TRAIN_1707.mp4,0,0.0,-1,-1
TRAIN_1708,./train/TRAIN_1708.mp4,0,0.0,-1,-1
TRAIN_1709,./train/TRAIN_1709.mp4,3,2.0,1,0
TRAIN_1710,./train/TRAIN_1710.mp4,0,0.0,-1,-1
TRAIN_1711,./train/TRAIN_1711.mp4,7,1.0,0,0
TRAIN_1712,./train/TRAIN_1712.mp4,0,0.0,-1,-1
TRAIN_1713,./train/TRAIN_1713.mp4,11,1.0,2,0
TRAIN_1714,./train/TRAIN_1714.mp4,0,0.0,-1,-1
TRAIN_1715,./train/TRAIN_1715.mp4,0,0.0,-1,-1
TRAIN_1716,./train/TRAIN_1716.mp4,1,2.0,0,0
TRAIN_1717,./train/TRAIN_1717.mp4,0,0.0,-1,-1
TRAIN_1718,./train/TRAIN_1718.mp4,1,2.0,0,0
TRAIN_1719,./train/TRAIN_1719.mp4,0,0.0,-1,-1
TRAIN_1720,./train/TRAIN_1720.mp4,3,2.0,1,0
TRAIN_1721,./train/TRAIN_1721.mp4,0,0.0,-1,-1
TRAIN_1722,./train/TRAIN_1722.mp4,0,0.0,-1,-1
TRAIN_1723,./train/TRAIN_1723.mp4,1,2.0,0,0
TRAIN_1724,./train/TRAIN_1724.mp4,0,0.0,-1,-1
TRAIN_1725,./train/TRAIN_1725.mp4,7,1.0,0,0
TRAIN_1726,./train/TRAIN_1726.mp4,0,0.0,-1,-1
TRAIN_1727,./train/TRAIN_1727.mp4,7,1.0,0,0
TRAIN_1728,./train/TRAIN_1728.mp4,7,1.0,0,0
TRAIN_1729,./train/TRAIN_1729.mp4,0,0.0,-1,-1
TRAIN_1730,./train/TRAIN_1730.mp4,0,0.0,-1,-1
TRAIN_1731,./train/TRAIN_1731.mp4,1,2.0,0,0
TRAIN_1732,./train/TRAIN_1732.mp4,0,0.0,-1,-1
TRAIN_1733,./train/TRAIN_1733.mp4,0,0.0,-1,-1
TRAIN_1734,./train/TRAIN_1734.mp4,0,0.0,-1,-1
TRAIN_1735,./train/TRAIN_1735.mp4,0,0.0,-1,-1
TRAIN_1736,./train/TRAIN_1736.mp4,0,0.0,-1,-1
TRAIN_1737,./train/TRAIN_1737.mp4,0,0.0,-1,-1
TRAIN_1738,./train/TRAIN_1738.mp4,0,0.0,-1,-1
TRAIN_1739,./train/TRAIN_1739.mp4,0,0.0,-1,-1
TRAIN_1740,./train/TRAIN_1740.mp4,0,0.0,-1,-1
TRAIN_1741,./train/TRAIN_1741.mp4,0,0.0,-1,-1
TRAIN_1742,./train/TRAIN_1742.mp4,0,0.0,-1,-1
TRAIN_1743,./train/TRAIN_1743.mp4,0,0.0,-1,-1
TRAIN_1744,./train/TRAIN_1744.mp4,0,0.0,-1,-1
TRAIN_1745,./train/TRAIN_1745.mp4,0,0.0,-1,-1
TRAIN_1746,./train/TRAIN_1746.mp4,7,1.0,0,0
TRAIN_1747,./train/TRAIN_1747.mp4,0,0.0,-1,-1
TRAIN_1748,./train/TRAIN_1748.mp4,0,0.0,-1,-1
TRAIN_1749,./train/TRAIN_1749.mp4,0,0.0,-1,-1
TRAIN_1750,./train/TRAIN_1750.mp4,0,0.0,-1,-1
TRAIN_1751,./train/TRAIN_1751.mp4,0,0.0,-1,-1
TRAIN_1752,./train/TRAIN_1752.mp4,0,0.0,-1,-1
TRAIN_1753,./train/TRAIN_1753.mp4,1,2.0,0,0
TRAIN_1754,./train/TRAIN_1754.mp4,3,2.0,1,0
TRAIN_1755,./train/TRAIN_1755.mp4,7,1.0,0,0
TRAIN_1756,./train/TRAIN_1756.mp4,1,2.0,0,0
TRAIN_1757,./train/TRAIN_1757.mp4,0,0.0,-1,-1
TRAIN_1758,./train/TRAIN_1758.mp4,10,1.0,1,1
TRAIN_1759,./train/TRAIN_1759.mp4,0,0.0,-1,-1
TRAIN_1760,./train/TRAIN_1760.mp4,0,0.0,-1,-1
TRAIN_1761,./train/TRAIN_1761.mp4,0,0.0,-1,-1
TRAIN_1762,./train/TRAIN_1762.mp4,0,0.0,-1,-1
TRAIN_1763,./train/TRAIN_1763.mp4,0,0.0,-1,-1
TRAIN_1764,./train/TRAIN_1764.mp4,0,0.0,-1,-1
TRAIN_1765,./train/TRAIN_1765.mp4,0,0.0,-1,-1
TRAIN_1766,./train/TRAIN_1766.mp4,0,0.0,-1,-1
TRAIN_1767,./train/TRAIN_1767.mp4,0,0.0,-1,-1
TRAIN_1768,./train/TRAIN_1768.mp4,0,0.0,-1,-1
TRAIN_1769,./train/TRAIN_1769.mp4,0,0.0,-1,-1
TRAIN_1770,./train/TRAIN_1770.mp4,1,2.0,0,0
TRAIN_1771,./train/TRAIN_1771.mp4,1,2.0,0,0
TRAIN_1772,./train/TRAIN_1772.mp4,0,0.0,-1,-1
TRAIN_1773,./train/TRAIN_1773.mp4,7,1.0,0,0
TRAIN_1774,./train/TRAIN_1774.mp4,0,0.0,-1,-1
TRAIN_1775,./train/TRAIN_1775.mp4,1,2.0,0,0
TRAIN_1776,./train/TRAIN_1776.mp4,0,0.0,-1,-1
TRAIN_1777,./train/TRAIN_1777.mp4,0,0.0,-1,-1
TRAIN_1778,./train/TRAIN_1778.mp4,3,2.0,1,0
TRAIN_1779,./train/TRAIN_1779.mp4,0,0.0,-1,-1
TRAIN_1780,./train/TRAIN_1780.mp4,0,0.0,-1,-1
TRAIN_1781,./train/TRAIN_1781.mp4,0,0.0,-1,-1
TRAIN_1782,./train/TRAIN_1782.mp4,0,0.0,-1,-1
TRAIN_1783,./train/TRAIN_1783.mp4,7,1.0,0,0
TRAIN_1784,./train/TRAIN_1784.mp4,3,2.0,1,0
TRAIN_1785,./train/TRAIN_1785.mp4,0,0.0,-1,-1
TRAIN_1786,./train/TRAIN_1786.mp4,1,2.0,0,0
TRAIN_1787,./train/TRAIN_1787.mp4,0,0.0,-1,-1
TRAIN_1788,./train/TRAIN_1788.mp4,0,0.0,-1,-1
TRAIN_1789,./train/TRAIN_1789.mp4,1,2.0,0,0
TRAIN_1790,./train/TRAIN_1790.mp4,0,0.0,-1,-1
TRAIN_1791,./train/TRAIN_1791.mp4,0,0.0,-1,-1
TRAIN_1792,./train/TRAIN_1792.mp4,0,0.0,-1,-1
TRAIN_1793,./train/TRAIN_1793.mp4,1,2.0,0,0
TRAIN_1794,./train/TRAIN_1794.mp4,7,1.0,0,0
TRAIN_1795,./train/TRAIN_1795.mp4,1,2.0,0,0
TRAIN_1796,./train/TRAIN_1796.mp4,7,1.0,0,0
TRAIN_1797,./train/TRAIN_1797.mp4,0,0.0,-1,-1
TRAIN_1798,./train/TRAIN_1798.mp4,0,0.0,-1,-1
TRAIN_1799,./train/TRAIN_1799.mp4,0,0.0,-1,-1
TRAIN_1800,./train/TRAIN_1800.mp4,0,0.0,-1,-1
TRAIN_1801,./train/TRAIN_1801.mp4,1,2.0,0,0
TRAIN_1802,./train/TRAIN_1802.mp4,0,0.0,-1,-1
TRAIN_1803,./train/TRAIN_1803.mp4,7,1.0,0,0
TRAIN_1804,./train/TRAIN_1804.mp4,0,0.0,-1,-1
TRAIN_1805,./train/TRAIN_1805.mp4,0,0.0,-1,-1
TRAIN_1806,./train/TRAIN_1806.mp4,7,1.0,0,0
TRAIN_1807,./train/TRAIN_1807.mp4,7,1.0,0,0
TRAIN_1808,./train/TRAIN_1808.mp4,9,1.0,1,0
TRAIN_1809,./train/TRAIN_1809.mp4,0,0.0,-1,-1
TRAIN_1810,./train/TRAIN_1810.mp4,0,0.0,-1,-1
TRAIN_1811,./train/TRAIN_1811.mp4,0,0.0,-1,-1
TRAIN_1812,./train/TRAIN_1812.mp4,9,1.0,1,0
TRAIN_1813,./train/TRAIN_1813.mp4,0,0.0,-1,-1
TRAIN_1814,./train/TRAIN_1814.mp4,0,0.0,-1,-1
TRAIN_1815,./train/TRAIN_1815.mp4,5,2.0,2,0
TRAIN_1816,./train/TRAIN_1816.mp4,0,0.0,-1,-1
TRAIN_1817,./train/TRAIN_1817.mp4,0,0.0,-1,-1
TRAIN_1818,./train/TRAIN_1818.mp4,0,0.0,-1,-1
TRAIN_1819,./train/TRAIN_1819.mp4,7,1.0,0,0
TRAIN_1820,./train/TRAIN_1820.mp4,7,1.0,0,0
TRAIN_1821,./train/TRAIN_1821.mp4,0,0.0,-1,-1
TRAIN_1822,./train/TRAIN_1822.mp4,0,0.0,-1,-1
TRAIN_1823,./train/TRAIN_1823.mp4,0,0.0,-1,-1
TRAIN_1824,./train/TRAIN_1824.mp4,11,1.0,2,0
TRAIN_1825,./train/TRAIN_1825.mp4,1,2.0,0,0
TRAIN_1826,./train/TRAIN_1826.mp4,0,0.0,-1,-1
TRAIN_1827,./train/TRAIN_1827.mp4,0,0.0,-1,-1
TRAIN_1828,./train/TRAIN_1828.mp4,1,2.0,0,0
TRAIN_1829,./train/TRAIN_1829.mp4,0,0.0,-1,-1
TRAIN_1830,./train/TRAIN_1830.mp4,1,2.0,0,0
TRAIN_1831,./train/TRAIN_1831.mp4,0,0.0,-1,-1
TRAIN_1832,./train/TRAIN_1832.mp4,0,0.0,-1,-1
TRAIN_1833,./train/TRAIN_1833.mp4,9,1.0,1,0
TRAIN_1834,./train/TRAIN_1834.mp4,0,0.0,-1,-1
TRAIN_1835,./train/TRAIN_1835.mp4,7,1.0,0,0
TRAIN_1836,./train/TRAIN_1836.mp4,0,0.0,-1,-1
TRAIN_1837,./train/TRAIN_1837.mp4,0,0.0,-1,-1
TRAIN_1838,./train/TRAIN_1838.mp4,1,2.0,0,0
TRAIN_1839,./train/TRAIN_1839.mp4,1,2.0,0,0
TRAIN_1840,./train/TRAIN_1840.mp4,0,0.0,-1,-1
TRAIN_1841,./train/TRAIN_1841.mp4,0,0.0,-1,-1
TRAIN_1842,./train/TRAIN_1842.mp4,0,0.0,-1,-1
TRAIN_1843,./train/TRAIN_1843.mp4,0,0.0,-1,-1
TRAIN_1844,./train/TRAIN_1844.mp4,0,0.0,-1,-1
TRAIN_1845,./train/TRAIN_1845.mp4,0,0.0,-1,-1
TRAIN_1846,./train/TRAIN_1846.mp4,0,0.0,-1,-1
TRAIN_1847,./train/TRAIN_1847.mp4,7,1.0,0,0
TRAIN_1848,./train/TRAIN_1848.mp4,1,2.0,0,0
TRAIN_1849,./train/TRAIN_1849.mp4,1,2.0,0,0
TRAIN_1850,./train/TRAIN_1850.mp4,0,0.0,-1,-1
TRAIN_1851,./train/TRAIN_1851.mp4,1,2.0,0,0
TRAIN_1852,./train/TRAIN_1852.mp4,0,0.0,-1,-1
TRAIN_1853,./train/TRAIN_1853.mp4,0,0.0,-1,-1
TRAIN_1854,./train/TRAIN_1854.mp4,0,0.0,-1,-1
TRAIN_1855,./train/TRAIN_1855.mp4,0,0.0,-1,-1
TRAIN_1856,./train/TRAIN_1856.mp4,7,1.0,0,0
TRAIN_1857,./train/TRAIN_1857.mp4,0,0.0,-1,-1
TRAIN_1858,./train/TRAIN_1858.mp4,0,0.0,-1,-1
TRAIN_1859,./train/TRAIN_1859.mp4,0,0.0,-1,-1
TRAIN_1860,./train/TRAIN_1860.mp4,0,0.0,-1,-1
TRAIN_1861,./train/TRAIN_1861.mp4,7,1.0,0,0
TRAIN_1862,./train/TRAIN_1862.mp4,1,2.0,0,0
TRAIN_1863,./train/TRAIN_1863.mp4,3,2.0,1,0
TRAIN_1864,./train/TRAIN_1864.mp4,2,2.0,0,1
TRAIN_1865,./train/TRAIN_1865.mp4,0,0.0,-1,-1
TRAIN_1866,./train/TRAIN_1866.mp4,0,0.0,-1,-1
TRAIN_1867,./train/TRAIN_1867.mp4,0,0.0,-1,-1
TRAIN_1868,./train/TRAIN_1868.mp4,0,0.0,-1,-1
TRAIN_1869,./train/TRAIN_1869.mp4,0,0.0,-1,-1
TRAIN_1870,./train/TRAIN_1870.mp4,0,0.0,-1,-1
TRAIN_1871,./train/TRAIN_1871.mp4,0,0.0,-1,-1
TRAIN_1872,./train/TRAIN_1872.mp4,1,2.0,0,0
TRAIN_1873,./train/TRAIN_1873.mp4,2,2.0,0,1
TRAIN_1874,./train/TRAIN_1874.mp4,2,2.0,0,1
TRAIN_1875,./train/TRAIN_1875.mp4,0,0.0,-1,-1
TRAIN_1876,./train/TRAIN_1876.mp4,0,0.0,-1,-1
TRAIN_1877,./train/TRAIN_1877.mp4,0,0.0,-1,-1
TRAIN_1878,./train/TRAIN_1878.mp4,0,0.0,-1,-1
TRAIN_1879,./train/TRAIN_1879.mp4,0,0.0,-1,-1
TRAIN_1880,./train/TRAIN_1880.mp4,0,0.0,-1,-1
TRAIN_1881,./train/TRAIN_1881.mp4,0,0.0,-1,-1
TRAIN_1882,./train/TRAIN_1882.mp4,0,0.0,-1,-1
TRAIN_1883,./train/TRAIN_1883.mp4,7,1.0,0,0
TRAIN_1884,./train/TRAIN_1884.mp4,11,1.0,2,0
TRAIN_1885,./train/TRAIN_1885.mp4,0,0.0,-1,-1
TRAIN_1886,./train/TRAIN_1886.mp4,1,2.0,0,0
TRAIN_1887,./train/TRAIN_1887.mp4,0,0.0,-1,-1
TRAIN_1888,./train/TRAIN_1888.mp4,0,0.0,-1,-1
TRAIN_1889,./train/TRAIN_1889.mp4,0,0.0,-1,-1
TRAIN_1890,./train/TRAIN_1890.mp4,0,0.0,-1,-1
TRAIN_1891,./train/TRAIN_1891.mp4,0,0.0,-1,-1
TRAIN_1892,./train/TRAIN_1892.mp4,0,0.0,-1,-1
TRAIN_1893,./train/TRAIN_1893.mp4,0,0.0,-1,-1
TRAIN_1894,./train/TRAIN_1894.mp4,3,2.0,1,0
TRAIN_1895,./train/TRAIN_1895.mp4,1,2.0,0,0
TRAIN_1896,./train/TRAIN_1896.mp4,7,1.0,0,0
TRAIN_1897,./train/TRAIN_1897.mp4,0,0.0,-1,-1
TRAIN_1898,./train/TRAIN_1898.mp4,7,1.0,0,0
TRAIN_1899,./train/TRAIN_1899.mp4,7,1.0,0,0
TRAIN_1900,./train/TRAIN_1900.mp4,1,2.0,0,0
TRAIN_1901,./train/TRAIN_1901.mp4,0,0.0,-1,-1
TRAIN_1902,./train/TRAIN_1902.mp4,0,0.0,-1,-1
TRAIN_1903,./train/TRAIN_1903.mp4,0,0.0,-1,-1
TRAIN_1904,./train/TRAIN_1904.mp4,2,2.0,0,1
TRAIN_1905,./train/TRAIN_1905.mp4,0,0.0,-1,-1
TRAIN_1906,./train/TRAIN_1906.mp4,1,2.0,0,0
TRAIN_1907,./train/TRAIN_1907.mp4,0,0.0,-1,-1
TRAIN_1908,./train/TRAIN_1908.mp4,0,0.0,-1,-1
TRAIN_1909,./train/TRAIN_1909.mp4,1,2.0,0,0
TRAIN_1910,./train/TRAIN_1910.mp4,0,0.0,-1,-1
TRAIN_1911,./train/TRAIN_1911.mp4,0,0.0,-1,-1
TRAIN_1912,./train/TRAIN_1912.mp4,1,2.0,0,0
TRAIN_1913,./train/TRAIN_1913.mp4,0,0.0,-1,-1
TRAIN_1914,./train/TRAIN_1914.mp4,0,0.0,-1,-1
TRAIN_1915,./train/TRAIN_1915.mp4,0,0.0,-1,-1
TRAIN_1916,./train/TRAIN_1916.mp4,0,0.0,-1,-1
TRAIN_1917,./train/TRAIN_1917.mp4,8,1.0,0,1
TRAIN_1918,./train/TRAIN_1918.mp4,0,0.0,-1,-1
TRAIN_1919,./train/TRAIN_1919.mp4,0,0.0,-1,-1
TRAIN_1920,./train/TRAIN_1920.mp4,0,0.0,-1,-1
